month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2018-06,WOODLANDS,4 ROOM,899A,WOODLANDS DR 50,10 TO 12,100,Model A,1997,78 years 04 months,328000
2018-06,WOODLANDS,4 ROOM,750,WOODLANDS AVE 4,10 TO 12,103,Model A,1998,78 years 08 months,330000
2018-06,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,10 TO 12,86,Model A2,2000,81 years 05 months,338000
2018-06,WOODLANDS,4 ROOM,898B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,78 years 02 months,346000
2018-06,WOODLANDS,4 ROOM,896C,WOODLANDS DR 50,10 TO 12,99,Model A,1997,78 years 01 month,346800
2018-06,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,10 TO 12,102,New Generation,1987,67 years 07 months,350000
2018-06,WOODLANDS,4 ROOM,704,WOODLANDS DR 40,10 TO 12,100,Model A,1996,77 years 04 months,355000
2018-06,WOODLANDS,4 ROOM,501,WOODLANDS DR 14,10 TO 12,101,Model A,1998,79 years 07 months,360000
2018-06,WOODLANDS,4 ROOM,796,WOODLANDS DR 72,10 TO 12,101,Model A,1997,78 years 05 months,365000
2018-06,WOODLANDS,4 ROOM,12C,MARSILING LANE,10 TO 12,93,Model A,2013,94 years 01 month,368000
2018-06,WOODLANDS,4 ROOM,571B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 05 months,419000
2018-07,WOODLANDS,4 ROOM,337,WOODLANDS AVE 1,10 TO 12,83,Simplified,1985,66 years 04 months,280000
2018-07,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,92,Model A2,1998,78 years 11 months,280000
2018-07,WOODLANDS,4 ROOM,575,WOODLANDS DR 16,10 TO 12,86,Model A2,2000,81 years 05 months,308000
2018-07,WOODLANDS,4 ROOM,769,WOODLANDS DR 60,10 TO 12,101,Model A,1997,78 years 05 months,310000
2018-07,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,90,Model A2,1998,79 years 01 month,312000
2018-07,WOODLANDS,4 ROOM,638,WOODLANDS RING RD,10 TO 12,102,Model A,1999,80 years,312000
2018-07,WOODLANDS,4 ROOM,749,WOODLANDS CIRCLE,10 TO 12,102,Model A,1998,78 years 08 months,315000
2018-07,WOODLANDS,4 ROOM,776,WOODLANDS CRES,10 TO 12,101,Model A,1998,78 years 06 months,328000
2018-07,WOODLANDS,4 ROOM,737,WOODLANDS CIRCLE,10 TO 12,100,Model A2,1998,78 years 08 months,330000
2018-07,WOODLANDS,4 ROOM,896A,WOODLANDS DR 50,10 TO 12,99,Model A,1997,77 years 06 months,330000
2018-07,WOODLANDS,4 ROOM,549,WOODLANDS DR 44,10 TO 12,100,Model A,2000,80 years 10 months,337000
2018-07,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,10 TO 12,85,Model A2,2000,81 years 03 months,338000
2018-07,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,90,Model A,2001,81 years 07 months,340000
2018-07,WOODLANDS,4 ROOM,157,WOODLANDS ST 13,10 TO 12,103,Model A,1985,65 years 09 months,340000
2018-07,WOODLANDS,4 ROOM,645,WOODLANDS RING RD,10 TO 12,101,Model A,1998,79 years 01 month,350000
2018-07,WOODLANDS,4 ROOM,158,WOODLANDS ST 13,10 TO 12,107,Model A,1990,70 years 10 months,360000
2018-07,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,80 years 11 months,370000
2018-07,WOODLANDS,4 ROOM,683A,WOODLANDS DR 62,10 TO 12,104,Premium Apartment,2000,80 years 07 months,370000
2018-07,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 04 months,418888
2018-07,WOODLANDS,4 ROOM,363,WOODLANDS AVE 5,10 TO 12,105,Model A,1996,77 years 06 months,425000
2018-08,WOODLANDS,4 ROOM,428,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,77 years,278000
2018-08,WOODLANDS,4 ROOM,428,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,77 years,288000
2018-08,WOODLANDS,4 ROOM,786D,WOODLANDS DR 60,10 TO 12,100,Model A,1997,78 years 01 month,305000
2018-08,WOODLANDS,4 ROOM,575,WOODLANDS DR 16,10 TO 12,86,Model A2,2000,81 years 05 months,318000
2018-08,WOODLANDS,4 ROOM,690A,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,84 years 05 months,325000
2018-08,WOODLANDS,4 ROOM,897A,WOODLANDS DR 50,10 TO 12,99,Model A,1997,78 years 02 months,332000
2018-08,WOODLANDS,4 ROOM,622,WOODLANDS DR 52,10 TO 12,102,Model A,1998,79 years,332000
2018-08,WOODLANDS,4 ROOM,105,WOODLANDS ST 13,10 TO 12,92,New Generation,1985,65 years 08 months,332500
2018-08,WOODLANDS,4 ROOM,728,WOODLANDS CIRCLE,10 TO 12,101,Model A2,1997,78 years 01 month,355000
2018-08,WOODLANDS,4 ROOM,687B,WOODLANDS DR 75,10 TO 12,94,Premium Apartment,2003,83 years 07 months,355000
2018-08,WOODLANDS,4 ROOM,12A,MARSILING LANE,10 TO 12,93,Model A,2013,93 years 10 months,378888
2018-08,WOODLANDS,4 ROOM,886B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,95 years 06 months,420000
2018-09,WOODLANDS,4 ROOM,7,MARSILING DR,10 TO 12,88,Improved,1976,56 years 04 months,270000
2018-09,WOODLANDS,4 ROOM,752,WOODLANDS CIRCLE,10 TO 12,103,Model A,1998,78 years 04 months,292000
2018-09,WOODLANDS,4 ROOM,25,MARSILING DR,10 TO 12,91,New Generation,1977,57 years 09 months,292000
2018-09,WOODLANDS,4 ROOM,321,WOODLANDS ST 32,10 TO 12,89,Simplified,1994,74 years 05 months,315000
2018-09,WOODLANDS,4 ROOM,421,WOODLANDS ST 41,10 TO 12,106,Model A,1996,76 years 05 months,320000
2018-09,WOODLANDS,4 ROOM,761,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,78 years 05 months,325000
2018-09,WOODLANDS,4 ROOM,726,WOODLANDS CIRCLE,10 TO 12,102,Model A,1997,77 years 10 months,328000
2018-09,WOODLANDS,4 ROOM,739,WOODLANDS CIRCLE,10 TO 12,102,Model A2,1997,78 years,330000
2018-09,WOODLANDS,4 ROOM,172,WOODLANDS ST 13,10 TO 12,93,New Generation,1985,66 years 01 month,331000
2018-09,WOODLANDS,4 ROOM,786D,WOODLANDS DR 60,10 TO 12,100,Model A,1997,77 years 11 months,333000
2018-09,WOODLANDS,4 ROOM,406,WOODLANDS ST 41,10 TO 12,106,Model A,1995,76 years 04 months,333000
2018-09,WOODLANDS,4 ROOM,12B,MARSILING LANE,10 TO 12,93,Model A,2013,93 years 10 months,350000
2018-09,WOODLANDS,4 ROOM,520,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,81 years,353000
2018-09,WOODLANDS,4 ROOM,178,WOODLANDS ST 13,10 TO 12,98,New Generation,1986,66 years 09 months,360000
2018-09,WOODLANDS,4 ROOM,588,WOODLANDS DR 16,10 TO 12,91,Model A,2001,81 years 07 months,363888
2018-09,WOODLANDS,4 ROOM,719,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,77 years 09 months,373000
2018-09,WOODLANDS,4 ROOM,314,WOODLANDS ST 31,10 TO 12,107,Model A,1993,74 years,386000
2018-09,WOODLANDS,4 ROOM,886B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,95 years 05 months,420000
2018-09,WOODLANDS,4 ROOM,509,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,79 years 07 months,430000
2018-10,WOODLANDS,4 ROOM,34,MARSILING DR,10 TO 12,98,New Generation,1978,59 years 02 months,253888
2018-10,WOODLANDS,4 ROOM,843,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,74 years 08 months,272000
2018-10,WOODLANDS,4 ROOM,728,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,77 years 11 months,306000
2018-10,WOODLANDS,4 ROOM,617,WOODLANDS AVE 4,10 TO 12,92,Model A2,1998,78 years 07 months,307000
2018-10,WOODLANDS,4 ROOM,617,WOODLANDS AVE 4,10 TO 12,91,Model A2,1998,78 years 06 months,308000
2018-10,WOODLANDS,4 ROOM,741,WOODLANDS CIRCLE,10 TO 12,103,Model A,1997,77 years 10 months,320000
2018-10,WOODLANDS,4 ROOM,786C,WOODLANDS DR 60,10 TO 12,100,Model A,1997,77 years 11 months,320000
2018-10,WOODLANDS,4 ROOM,617,WOODLANDS AVE 4,10 TO 12,92,Model A2,1998,78 years 07 months,322000
2018-10,WOODLANDS,4 ROOM,899B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,77 years 10 months,323000
2018-10,WOODLANDS,4 ROOM,633,WOODLANDS RING RD,10 TO 12,101,Model A,1999,79 years 11 months,328000
2018-10,WOODLANDS,4 ROOM,750,WOODLANDS AVE 4,10 TO 12,103,Model A,1998,78 years 03 months,335000
2018-10,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,91,Model A,2001,81 years 03 months,345000
2018-10,WOODLANDS,4 ROOM,421,WOODLANDS ST 41,10 TO 12,106,Model A,1996,76 years 04 months,345000
2018-10,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,2000,80 years 08 months,356000
2018-10,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,80 years 08 months,360000
2018-10,WOODLANDS,4 ROOM,511,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,79 years 05 months,420000
2018-10,WOODLANDS,4 ROOM,886C,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,95 years 04 months,425000
2018-11,WOODLANDS,4 ROOM,25,MARSILING DR,10 TO 12,91,New Generation,1977,57 years 07 months,250000
2018-11,WOODLANDS,4 ROOM,26,MARSILING DR,10 TO 12,91,New Generation,1977,57 years 08 months,272500
2018-11,WOODLANDS,4 ROOM,205,MARSILING DR,10 TO 12,91,New Generation,1980,60 years 11 months,285000
2018-11,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90,Model A,2002,82 years 05 months,300000
2018-11,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,91,Model A2,1998,78 years 09 months,308000
2018-11,WOODLANDS,4 ROOM,729,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,78 years,310000
2018-11,WOODLANDS,4 ROOM,741,WOODLANDS CIRCLE,10 TO 12,102,Model A,1997,77 years 10 months,320000
2018-11,WOODLANDS,4 ROOM,769,WOODLANDS DR 60,10 TO 12,101,Model A,1997,78 years 02 months,320000
2018-11,WOODLANDS,4 ROOM,897B,WOODLANDS DR 50,10 TO 12,97,Model A,1997,77 years 08 months,330000
2018-11,WOODLANDS,4 ROOM,110,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,67 years 03 months,330000
2018-11,WOODLANDS,4 ROOM,750,WOODLANDS AVE 4,10 TO 12,103,Model A,1998,78 years 03 months,335000
2018-11,WOODLANDS,4 ROOM,791,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,78 years,338000
2018-11,WOODLANDS,4 ROOM,605,WOODLANDS DR 42,10 TO 12,93,Model A2,1997,77 years 06 months,340000
2018-11,WOODLANDS,4 ROOM,660,WOODLANDS RING RD,10 TO 12,101,Model A,1998,78 years 03 months,340000
2018-11,WOODLANDS,4 ROOM,842,WOODLANDS ST 82,10 TO 12,104,Model A,1994,74 years 07 months,340000
2018-11,WOODLANDS,4 ROOM,796,WOODLANDS DR 72,10 TO 12,101,Model A,1997,78 years,345000
2018-11,WOODLANDS,4 ROOM,686A,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,83 years 03 months,345888
2018-11,WOODLANDS,4 ROOM,527,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,79 years 10 months,355000
2018-11,WOODLANDS,4 ROOM,896B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,77 years 10 months,358888
2018-11,WOODLANDS,4 ROOM,686B,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,83 years 03 months,365000
2018-11,WOODLANDS,4 ROOM,370,WOODLANDS AVE 1,10 TO 12,106,Model A,1996,77 years,420000
2018-11,WOODLANDS,4 ROOM,570B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years,420000
2018-11,WOODLANDS,4 ROOM,513,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,79 years 04 months,433000
2018-11,WOODLANDS,4 ROOM,571A,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years,438000
2018-11,WOODLANDS,4 ROOM,887A,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,95 years 03 months,438000
2018-12,WOODLANDS,4 ROOM,354,WOODLANDS AVE 1,10 TO 12,108,Model A,1996,76 years 07 months,400000
2018-12,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,92,Model A2,1998,78 years 09 months,307000
2018-12,WOODLANDS,4 ROOM,766,WOODLANDS CIRCLE,10 TO 12,90,Model A,2003,83 years 07 months,310000
2018-12,WOODLANDS,4 ROOM,549,WOODLANDS DR 44,10 TO 12,101,Model A,2000,80 years 05 months,308000
2018-12,WOODLANDS,4 ROOM,895A,WOODLANDS DR 50,10 TO 12,99,Model A,1997,77 years 02 months,364000
2018-12,WOODLANDS,4 ROOM,625B,WOODLANDS DR 52,10 TO 12,100,Model A,1998,78 years 11 months,320888
2018-12,WOODLANDS,4 ROOM,786B,WOODLANDS DR 60,10 TO 12,91,Model A2,1997,77 years 08 months,315000
2018-12,WOODLANDS,4 ROOM,606,WOODLANDS RING RD,10 TO 12,101,Model A,1998,78 years 02 months,350000
2018-12,WOODLANDS,4 ROOM,408,WOODLANDS ST 41,10 TO 12,106,Model A,1996,76 years 01 month,336888
2019-01,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,67 years,280000
2019-01,WOODLANDS,4 ROOM,123,MARSILING RISE,10 TO 12,96,New Generation,1985,65 years 11 months,300000
2019-01,WOODLANDS,4 ROOM,899B,WOODLANDS DR 50,10 TO 12,99,Model A,1997,77 years 06 months,305000
2019-01,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,92,Model A2,1998,78 years 06 months,310000
2019-01,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,91,Model A2,1998,78 years 05 months,318000
2019-01,WOODLANDS,4 ROOM,579,WOODLANDS DR 16,10 TO 12,90,Model A,2001,81 years 04 months,320000
2019-01,WOODLANDS,4 ROOM,842,WOODLANDS ST 82,10 TO 12,104,Model A,1994,74 years 05 months,320000
2019-01,WOODLANDS,4 ROOM,707,WOODLANDS DR 40,10 TO 12,101,Model A,1996,76 years 09 months,323000
2019-01,WOODLANDS,4 ROOM,113,WOODLANDS ST 13,10 TO 12,93,New Generation,1987,67 years 02 months,324000
2019-01,WOODLANDS,4 ROOM,655,WOODLANDS RING RD,10 TO 12,101,Model A,1998,78 years 02 months,335000
2019-01,WOODLANDS,4 ROOM,713,WOODLANDS DR 70,10 TO 12,102,Model A,1996,76 years 11 months,350000
2019-01,WOODLANDS,4 ROOM,104,WOODLANDS ST 13,10 TO 12,92,New Generation,1985,65 years 03 months,375000
2019-01,WOODLANDS,4 ROOM,782A,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 05 months,400000
2019-01,WOODLANDS,4 ROOM,782B,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 05 months,407000
2019-02,WOODLANDS,4 ROOM,26,MARSILING DR,10 TO 12,91,New Generation,1977,57 years 05 months,265000
2019-02,WOODLANDS,4 ROOM,202,MARSILING DR,10 TO 12,93,New Generation,1981,61 years 04 months,270000
2019-02,WOODLANDS,4 ROOM,437,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,76 years 07 months,283000
2019-02,WOODLANDS,4 ROOM,842,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,74 years 04 months,300000
2019-02,WOODLANDS,4 ROOM,555,WOODLANDS DR 53,10 TO 12,102,Model A,1999,79 years 11 months,305000
2019-02,WOODLANDS,4 ROOM,575,WOODLANDS DR 16,10 TO 12,86,Model A2,2000,80 years 10 months,308000
2019-02,WOODLANDS,4 ROOM,773,WOODLANDS DR 60,10 TO 12,93,Model A2,1997,77 years 08 months,310000
2019-02,WOODLANDS,4 ROOM,120,MARSILING RISE,10 TO 12,98,New Generation,1985,65 years 11 months,315000
2019-02,WOODLANDS,4 ROOM,737,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1998,78 years,317000
2019-02,WOODLANDS,4 ROOM,554,WOODLANDS DR 53,10 TO 12,90,Model A2,1999,79 years 11 months,320000
2019-02,WOODLANDS,4 ROOM,840,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,74 years 05 months,320000
2019-02,WOODLANDS,4 ROOM,741,WOODLANDS CIRCLE,10 TO 12,100,Model A,1997,77 years 06 months,335000
2019-02,WOODLANDS,4 ROOM,874,WOODLANDS ST 82,10 TO 12,108,Model A,1996,76 years 01 month,355000
2019-02,WOODLANDS,4 ROOM,705,WOODLANDS DR 40,10 TO 12,100,Model A,1996,76 years 09 months,365000
2019-02,WOODLANDS,4 ROOM,727,WOODLANDS CIRCLE,10 TO 12,103,Model A,1997,77 years 05 months,370000
2019-02,WOODLANDS,4 ROOM,782D,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 04 months,400000
2019-02,WOODLANDS,4 ROOM,368,WOODLANDS AVE 1,10 TO 12,105,Model A,1997,77 years,406888
2019-02,WOODLANDS,4 ROOM,887B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,95 years 01 month,412000
2019-03,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,76 years 05 months,283000
2019-03,WOODLANDS,4 ROOM,437,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,76 years 06 months,290000
2019-03,WOODLANDS,4 ROOM,761,WOODLANDS AVE 6,10 TO 12,103,Model A,1998,78 years,316000
2019-03,WOODLANDS,4 ROOM,769,WOODLANDS DR 60,10 TO 12,101,Model A,1997,77 years 09 months,320000
2019-03,WOODLANDS,4 ROOM,544,WOODLANDS DR 16,10 TO 12,100,Model A,2000,80 years 04 months,320000
2019-03,WOODLANDS,4 ROOM,786B,WOODLANDS DR 60,10 TO 12,90,Model A2,1997,77 years 05 months,324000
2019-03,WOODLANDS,4 ROOM,612,WOODLANDS AVE 4,10 TO 12,102,Model A,1998,78 years 05 months,328000
2019-03,WOODLANDS,4 ROOM,638,WOODLANDS RING RD,10 TO 12,102,Model A,1999,79 years 05 months,328888
2019-03,WOODLANDS,4 ROOM,898A,WOODLANDS DR 50,10 TO 12,100,Model A,1997,77 years 04 months,340000
2019-03,WOODLANDS,4 ROOM,152,WOODLANDS ST 13,10 TO 12,103,Model A,1985,65 years,345000
2019-03,WOODLANDS,4 ROOM,158,WOODLANDS ST 13,10 TO 12,103,Model A,1990,70 years 02 months,350000
2019-03,WOODLANDS,4 ROOM,160,WOODLANDS ST 13,10 TO 12,103,Model A,1990,70 years 02 months,350000
2019-03,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,90,Model A,2001,80 years 11 months,362000
2019-03,WOODLANDS,4 ROOM,854,WOODLANDS ST 83,10 TO 12,104,Model A,1993,73 years 06 months,370000
2019-03,WOODLANDS,4 ROOM,780C,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 04 months,383000
2019-03,WOODLANDS,4 ROOM,680,WOODLANDS AVE 6,10 TO 12,101,Model A,1998,78 years 05 months,400000
2019-03,WOODLANDS,4 ROOM,886A,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,94 years 11 months,410000
2019-03,WOODLANDS,4 ROOM,780C,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 04 months,412000
2019-03,WOODLANDS,4 ROOM,515,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,79 years,421000
2019-04,WOODLANDS,4 ROOM,26,MARSILING DR,10 TO 12,91,New Generation,1977,57 years 02 months,255000
2019-04,WOODLANDS,4 ROOM,102,WOODLANDS ST 13,10 TO 12,92,New Generation,1985,65 years,305000
2019-04,WOODLANDS,4 ROOM,321,WOODLANDS ST 32,10 TO 12,89,Simplified,1994,73 years 09 months,310000
2019-04,WOODLANDS,4 ROOM,771,WOODLANDS DR 60,10 TO 12,101,Model A,1997,77 years 08 months,310000
2019-04,WOODLANDS,4 ROOM,787C,WOODLANDS CRES,10 TO 12,100,Model A,1997,77 years 06 months,320000
2019-04,WOODLANDS,4 ROOM,897B,WOODLANDS DR 50,10 TO 12,100,Model A,1997,77 years 03 months,335000
2019-04,WOODLANDS,4 ROOM,776,WOODLANDS CRES,10 TO 12,101,Model A,1998,77 years 09 months,338000
2019-04,WOODLANDS,4 ROOM,710,WOODLANDS DR 70,10 TO 12,101,Model A,1997,77 years,355000
2019-04,WOODLANDS,4 ROOM,12C,MARSILING LANE,10 TO 12,93,Model A,2013,93 years 02 months,368000
2019-04,WOODLANDS,4 ROOM,782D,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 03 months,368888
2019-04,WOODLANDS,4 ROOM,780E,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 03 months,400000
2019-04,WOODLANDS,4 ROOM,782A,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 02 months,413000
2019-04,WOODLANDS,4 ROOM,887B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,94 years 10 months,420000
2019-04,WOODLANDS,4 ROOM,886C,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,94 years 10 months,422000
2019-04,WOODLANDS,4 ROOM,886B,WOODLANDS DR 50,10 TO 12,92,Premium Apartment,2015,94 years 10 months,425000
2019-05,WOODLANDS,4 ROOM,30,MARSILING DR,10 TO 12,97,New Generation,1977,57 years,275000
2019-05,WOODLANDS,4 ROOM,630,WOODLANDS RING RD,10 TO 12,100,Model A,1998,78 years 04 months,303000
2019-05,WOODLANDS,4 ROOM,729,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,77 years 06 months,305888
2019-05,WOODLANDS,4 ROOM,742,WOODLANDS CIRCLE,10 TO 12,103,Model A,1997,77 years 03 months,313000
2019-05,WOODLANDS,4 ROOM,706,WOODLANDS DR 40,10 TO 12,99,Model A,1996,76 years 06 months,313000
2019-05,WOODLANDS,4 ROOM,660,WOODLANDS RING RD,10 TO 12,101,Model A,1998,77 years 10 months,315000
2019-05,WOODLANDS,4 ROOM,119,MARSILING RISE,10 TO 12,111,Model A,1995,74 years 10 months,328000
2019-05,WOODLANDS,4 ROOM,766,WOODLANDS CIRCLE,10 TO 12,91,Model A,2003,83 years 03 months,330000
2019-05,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,10 TO 12,85,Model A2,2000,80 years 05 months,340000
2019-05,WOODLANDS,4 ROOM,684A,WOODLANDS DR 73,10 TO 12,105,Premium Apartment,2000,79 years 09 months,345000
2019-05,WOODLANDS,4 ROOM,418,WOODLANDS ST 41,10 TO 12,106,Model A,1996,75 years 09 months,345000
2019-05,WOODLANDS,4 ROOM,543,WOODLANDS DR 16,10 TO 12,101,Model A,2000,80 years 02 months,353000
2019-05,WOODLANDS,4 ROOM,160,WOODLANDS ST 13,10 TO 12,103,Model A,1990,70 years 03 months,356000
2019-05,WOODLANDS,4 ROOM,605,WOODLANDS DR 42,10 TO 12,101,Model A2,1997,77 years,358000
2019-05,WOODLANDS,4 ROOM,894D,WOODLANDS DR 50,10 TO 12,100,Model A,1996,76 years 03 months,370000
2019-05,WOODLANDS,4 ROOM,894C,WOODLANDS DR 50,10 TO 12,100,Model A,1996,76 years 03 months,375000
2019-05,WOODLANDS,4 ROOM,684A,WOODLANDS DR 73,10 TO 12,103,Premium Apartment,2000,79 years 09 months,376000
2019-05,WOODLANDS,4 ROOM,780C,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 02 months,380000
2019-05,WOODLANDS,4 ROOM,684D,WOODLANDS DR 73,10 TO 12,103,Premium Apartment,2000,79 years 10 months,397000
2019-05,WOODLANDS,4 ROOM,782D,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 01 month,400000
2019-05,WOODLANDS,4 ROOM,516,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,78 years 10 months,430000
2019-06,WOODLANDS,4 ROOM,707,WOODLANDS DR 40,10 TO 12,100,Model A,1996,76 years 04 months,295000
2019-06,WOODLANDS,4 ROOM,575,WOODLANDS DR 16,10 TO 12,86,Model A2,2000,80 years 06 months,312000
2019-06,WOODLANDS,4 ROOM,110,WOODLANDS ST 13,10 TO 12,93,New Generation,1987,66 years 08 months,312000
2019-06,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,90,Model A2,1998,78 years 03 months,318000
2019-06,WOODLANDS,4 ROOM,624B,WOODLANDS DR 52,10 TO 12,100,Model A,1998,78 years 04 months,325000
2019-06,WOODLANDS,4 ROOM,777,WOODLANDS CRES,10 TO 12,101,Model A,1998,77 years 08 months,328000
2019-06,WOODLANDS,4 ROOM,843,WOODLANDS ST 82,10 TO 12,104,Model A,1994,74 years 02 months,328000
2019-06,WOODLANDS,4 ROOM,841,WOODLANDS ST 82,10 TO 12,105,Model A,1996,76 years 02 months,330000
2019-06,WOODLANDS,4 ROOM,786B,WOODLANDS DR 60,10 TO 12,91,Model A2,1997,77 years 03 months,340000
2019-06,WOODLANDS,4 ROOM,727,WOODLANDS CIRCLE,10 TO 12,102,Model A,1997,77 years 01 month,345000
2019-06,WOODLANDS,4 ROOM,684A,WOODLANDS DR 73,10 TO 12,105,Premium Apartment,2000,79 years 09 months,368000
2019-06,WOODLANDS,4 ROOM,684A,WOODLANDS DR 73,10 TO 12,103,Premium Apartment,2000,79 years 08 months,368000
2019-06,WOODLANDS,4 ROOM,514,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,78 years 09 months,408000
2019-07,WOODLANDS,4 ROOM,774,WOODLANDS CRES,10 TO 12,91,Model A2,1997,77 years 03 months,310000
2019-07,WOODLANDS,4 ROOM,728,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,77 years 02 months,315000
2019-07,WOODLANDS,4 ROOM,787E,WOODLANDS CRES,10 TO 12,100,Model A,1997,77 years 04 months,333000
2019-07,WOODLANDS,4 ROOM,794,WOODLANDS DR 72,10 TO 12,100,Model A,1998,77 years 06 months,335000
2019-07,WOODLANDS,4 ROOM,840,WOODLANDS ST 82,10 TO 12,104,Model A,1994,73 years 11 months,339000
2019-07,WOODLANDS,4 ROOM,772,WOODLANDS DR 60,10 TO 12,100,Model A,1997,77 years 04 months,340000
2019-07,WOODLANDS,4 ROOM,437,WOODLANDS ST 41,10 TO 12,104,Model A,1996,76 years 01 month,345000
2019-07,WOODLANDS,4 ROOM,12A,MARSILING LANE,10 TO 12,93,Model A,2013,92 years 11 months,355000
2019-07,WOODLANDS,4 ROOM,336,WOODLANDS AVE 1,10 TO 12,104,Model A,1985,65 years 04 months,360000
2019-07,WOODLANDS,4 ROOM,780D,WOODLANDS CRES,10 TO 12,92,Model A,2015,95 years 01 month,388000
2019-08,WOODLANDS,4 ROOM,23,MARSILING DR,10 TO 12,92,New Generation,1977,57 years 03 months,252000
2019-08,WOODLANDS,4 ROOM,33,MARSILING DR,10 TO 12,98,New Generation,1978,57 years 05 months,275000
2019-08,WOODLANDS,4 ROOM,703,WOODLANDS DR 40,10 TO 12,101,Model A,1996,76 years 02 months,308000
